Date,Close
6/19/2017,85.07
6/20/2017,85.15
6/21/2017,84.99
6/22/2017,84.86
6/23/2017,84.84
6/26/2017,84.9
6/27/2017,85.22
6/28/2017,85.98
6/29/2017,84.81
6/30/2017,85.4
7/3/2017,85.45
7/5/2017,86.11
7/6/2017,85.55
7/7/2017,86.78
7/10/2017,87.3
7/11/2017,87.82
7/12/2017,88.6
7/13/2017,89.25
7/14/2017,89.58
7/17/2017,89.63
7/18/2017,89.85
7/19/2017,89.87
7/20/2017,89.81
7/21/2017,90
7/24/2017,90.12
7/25/2017,89.7
7/26/2017,90.69
7/27/2017,91.05
7/28/2017,90.83
7/31/2017,91.22
8/1/2017,91.87
8/2/2017,91.24
8/3/2017,90.41
8/4/2017,90.37
8/7/2017,90.55
8/8/2017,89.99
8/9/2017,89.39
8/10/2017,89.26
8/11/2017,89.22
8/14/2017,90.45
8/15/2017,90.66
8/16/2017,91.45
8/17/2017,89.57
8/18/2017,89.83
8/21/2017,90.86
8/22/2017,91.58
8/23/2017,91.34
8/24/2017,91.25
8/25/2017,91.34
8/28/2017,91.79
8/29/2017,91.94
8/30/2017,92.39
8/31/2017,92.92
9/1/2017,92.34
9/5/2017,92.21
9/6/2017,92.47
9/7/2017,92.53
9/8/2017,92.3
9/11/2017,93.39
9/12/2017,93.33
9/13/2017,92.42
9/14/2017,92.11
9/15/2017,92.01
9/18/2017,93.54
9/19/2017,92.77
9/20/2017,92.8
9/21/2017,92.72
9/22/2017,93.05
9/25/2017,92.83
9/26/2017,92.65
9/27/2017,93
9/28/2017,93.34
9/29/2017,93.39
10/2/2017,93.33
10/3/2017,93.4
10/4/2017,93.71
10/5/2017,93.82
10/6/2017,93.91
10/9/2017,94.35
10/10/2017,94.61
10/11/2017,94.64
10/12/2017,94.61
10/13/2017,94.96
10/16/2017,95.21
10/17/2017,94.38
10/18/2017,94.81
10/19/2017,95.15
10/20/2017,95.28
10/23/2017,95.71
10/24/2017,95.27
10/25/2017,95.53
10/26/2017,95.94
10/27/2017,96.62
10/30/2017,96.07
10/31/2017,92.76
11/1/2017,93.11
11/2/2017,93.36
11/3/2017,93.18
11/6/2017,93.13
11/7/2017,90.47
11/8/2017,91.65
11/9/2017,92.52
11/10/2017,92.76
11/13/2017,92.85
11/14/2017,93.43
11/15/2017,93.54
11/16/2017,93.2
11/17/2017,92.06
11/20/2017,91.97
11/21/2017,91.74
11/22/2017,91.59
11/24/2017,92.11
11/27/2017,91.97
11/28/2017,92.72
11/29/2017,92.72
11/30/2017,94.33
12/1/2017,93.75
12/4/2017,93.63
12/5/2017,95.17
12/6/2017,95.3
12/7/2017,95.87
12/8/2017,95.85
12/11/2017,95.71
12/12/2017,94.24
12/13/2017,94.26
12/14/2017,93.6
12/15/2017,94.83
12/18/2017,95.25
12/19/2017,95
12/20/2017,95.08
12/21/2017,94.86
12/22/2017,94.32
12/26/2017,94.13
12/27/2017,94
12/28/2017,94.28
12/29/2017,94.09
1/2/2018,93.7
1/3/2018,94.25
1/4/2018,94.95
1/5/2018,95.49
1/8/2018,95.73
1/9/2018,96.04
1/10/2018,97.28
1/11/2018,97.78
1/12/2018,97.61
1/16/2018,97.17
1/17/2018,97.6
1/18/2018,97.54
1/19/2018,98.47
1/22/2018,99.19
1/23/2018,99.13
1/24/2018,100.56
1/25/2018,101.5
1/26/2018,102.88
1/29/2018,102.69
1/30/2018,102.66
1/31/2018,102.36
2/1/2018,102.11
2/2/2018,100.81
2/5/2018,97.2
2/6/2018,95.72
2/7/2018,96.77
2/8/2018,92.74
2/9/2018,95.03
2/12/2018,95.15
2/13/2018,96.17
2/14/2018,96
2/15/2018,96.56
2/16/2018,97.82
2/20/2018,97.32
2/21/2018,97.15
2/22/2018,98.03
2/23/2018,99.82
2/26/2018,99.92
2/27/2018,98.44
2/28/2018,97.18
3/1/2018,95.96
3/2/2018,96.9
3/5/2018,99.59
3/6/2018,98.71
3/7/2018,98.57
3/8/2018,99.28
3/9/2018,100.77
3/12/2018,101.23
3/13/2018,100.41
3/14/2018,100.32
3/15/2018,100.1
3/16/2018,100.64
3/19/2018,100.05
3/20/2018,100.92
3/21/2018,100.58
3/22/2018,97.52
3/23/2018,94.86
3/26/2018,96.16
3/27/2018,94.68
3/28/2018,95.32
3/29/2018,96.3
4/2/2018,94.71
4/3/2018,95
4/4/2018,96
4/5/2018,97.46
4/6/2018,95.53
4/9/2018,96
4/10/2018,96.83
4/11/2018,96.34
4/12/2018,96.68
4/13/2018,96.23
4/16/2018,97.29
4/17/2018,97.61
4/18/2018,97.53
4/19/2018,97.06
4/20/2018,96.01
4/23/2018,95.7
4/24/2018,94.77
4/25/2018,94.11
4/26/2018,95
4/27/2018,94.7
4/30/2018,94.97
5/1/2018,99.66
5/2/2018,98.49
5/3/2018,99.41
5/4/2018,100.66
5/7/2018,102.21
5/8/2018,103.19
5/9/2018,103.91
5/10/2018,104.91
5/11/2018,104.89
5/14/2018,104.7
5/15/2018,104.7
5/16/2018,104.84
5/17/2018,103.82
5/18/2018,103.82
5/21/2018,104.45
5/22/2018,103.5
5/23/2018,103.87
5/24/2018,103.8
5/25/2018,103.46
5/29/2018,102.38
5/30/2018,103.26
5/31/2018,102.22
6/1/2018,103.22
6/4/2018,103.77
6/5/2018,104.76
6/6/2018,106.93
6/7/2018,105.47
6/8/2018,106.14
6/11/2018,105.86
6/12/2018,107.17
6/13/2018,107.1
6/14/2018,107.72
6/15/2018,107.44
6/18/2018,107.27
6/19/2018,107.39
6/20/2018,107
6/21/2018,107.39
6/22/2018,107.63
6/25/2018,106.58
6/26/2018,106.1
6/27/2018,104.86
6/28/2018,105.71
6/29/2018,106.03
7/2/2018,106.7
7/3/2018,106.6
7/5/2018,107.54
7/6/2018,108.37
7/9/2018,108.22
7/10/2018,107.64
7/11/2018,107.73
7/12/2018,108.55
7/13/2018,108.13
7/16/2018,107.7
7/17/2018,108.34
7/18/2018,108.97
7/19/2018,108.72
7/20/2018,108.9
7/23/2018,109.34
7/24/2018,108.67
7/25/2018,109.49
7/26/2018,109.13
7/27/2018,107.44
7/30/2018,105.06
7/31/2018,103.13
8/1/2018,102.95
8/2/2018,103.27
8/3/2018,104.22
8/6/2018,104.78
8/7/2018,105.16
8/8/2018,105.87
8/9/2018,106.95
8/10/2018,106.88
8/13/2018,106.14
8/14/2018,106.69
8/15/2018,106.02
8/16/2018,106.34
8/17/2018,107.1
8/20/2018,107.48
8/21/2018,107.58
8/22/2018,108.25
8/23/2018,108.38
8/24/2018,108.87
8/27/2018,107.9
8/28/2018,107.59
8/29/2018,108.06
8/30/2018,107.7
8/31/2018,108.17
9/4/2018,107.87
9/5/2018,106.54
9/6/2018,107.6
9/7/2018,107.45
9/10/2018,108.72
9/11/2018,109.16
9/12/2018,109.5
9/13/2018,110.05
9/14/2018,110.12
9/17/2018,109.43
9/18/2018,109.76
9/19/2018,108.77
9/20/2018,109.79
9/21/2018,110.58
9/24/2018,109.93
9/25/2018,109.81
9/26/2018,109.52
9/27/2018,108.77
9/28/2018,109.07
10/1/2018,107.18
10/2/2018,107.52
10/3/2018,108.01
10/4/2018,107.63
10/5/2018,108.18
10/8/2018,107.29
10/9/2018,107.81
10/10/2018,102.83
10/11/2018,101.17
10/12/2018,102.38
10/15/2018,101.22
10/16/2018,104.82
10/17/2018,104.87
10/18/2018,104.07
10/19/2018,103.75
10/22/2018,103.94
10/23/2018,103.16
10/24/2018,100.7
10/25/2018,102.92
10/26/2018,101.37
10/29/2018,99.13
10/30/2018,103.62
10/31/2018,104.1
11/1/2018,103.95
11/2/2018,103.65
11/5/2018,103.97
11/6/2018,104.67
11/7/2018,107.34
11/8/2018,107.68
11/9/2018,107.47
11/12/2018,105.69
11/13/2018,104.8
11/14/2018,104.51
11/15/2018,106.82
11/16/2018,107.86
11/19/2018,104.34
11/20/2018,102.45
11/21/2018,103.35
11/23/2018,103.26
11/26/2018,104.39
11/27/2018,104.12
11/28/2018,107.95
11/29/2018,105.85
11/30/2018,107.95
12/3/2018,109.12
12/4/2018,106.12
12/6/2018,105.79
12/7/2018,104.62
12/10/2018,105.68
12/11/2018,105.83
12/12/2018,106.74
12/13/2018,105.85
12/14/2018,104.59
12/17/2018,102.06
12/18/2018,101.57
12/19/2018,101.04
12/20/2018,99.14
12/21/2018,97.85
12/24/2018,95.83
12/26/2018,99.43
12/27/2018,100.82
12/28/2018,100.81
12/31/2018,102.55
1/2/2019,101.43
1/3/2019,98.31
1/4/2019,101.78
1/7/2019,102.42
1/8/2019,103.19
1/9/2019,102.7
1/10/2019,103.83
1/11/2019,103.53
1/14/2019,103.66
1/15/2019,104.71
1/16/2019,103.67
1/17/2019,104.21
1/18/2019,105.84
1/22/2019,105.34
1/23/2019,105.89
1/24/2019,105.16
1/25/2019,105.43
1/28/2019,104.29
1/29/2019,103.59
1/30/2019,105.52
1/31/2019,104.53
2/1/2019,107.2
2/4/2019,108.97
2/5/2019,109.9
2/6/2019,109.7
2/7/2019,108.67
2/8/2019,109
2/11/2019,109.1
2/12/2019,106.55
2/13/2019,106.79
2/14/2019,106.3
2/15/2019,108.93
2/19/2019,108.71
2/20/2019,107.06
2/21/2019,107.12
2/22/2019,107.09
2/25/2019,106.79
2/26/2019,106.81
2/27/2019,107.21
2/28/2019,108.15
3/1/2019,108.39
3/4/2019,107.32
3/5/2019,106.89
3/6/2019,106.6
3/7/2019,105.65
3/8/2019,105.71
3/11/2019,107.04
3/12/2019,107.37
3/13/2019,107.6
3/14/2019,107.78
3/15/2019,108.88
3/18/2019,108.12
3/19/2019,106.6
3/20/2019,106.75
3/21/2019,110.16
3/22/2019,110.41
3/25/2019,108.42
3/26/2019,109.91
3/27/2019,109.97
3/28/2019,111.18
3/29/2019,113.1
4/1/2019,113.78
4/2/2019,114.12
4/3/2019,114.93
4/4/2019,114.03
4/5/2019,113.39
4/8/2019,113.65
4/9/2019,113.76
4/10/2019,112.38
4/11/2019,112.9
4/12/2019,113.16
4/15/2019,113.14
4/16/2019,111.58
4/17/2019,111.1
4/18/2019,110.89
4/22/2019,112.21
4/23/2019,112.8
4/24/2019,112.04
4/25/2019,111.55
4/26/2019,110.9
4/29/2019,111.54
4/30/2019,115.93
5/1/2019,115.22
5/2/2019,117.8
5/3/2019,117.76
5/6/2019,117.32
5/7/2019,115.89
5/8/2019,116.14
5/9/2019,115.87
5/10/2019,116.72
5/13/2019,115.45
5/14/2019,116.92
5/15/2019,117.25
5/16/2019,119.1
5/17/2019,118.73
5/20/2019,118.32
5/21/2019,120.41
5/22/2019,121
5/23/2019,120.41
5/24/2019,118.74
5/28/2019,119.35
5/29/2019,119.07
5/30/2019,119.55
5/31/2019,120.3
6/3/2019,116.57
6/4/2019,120.24
6/5/2019,121.79
6/6/2019,121.57
6/7/2019,122.54
6/10/2019,122.29
6/11/2019,121.69
6/12/2019,120.95
6/13/2019,120.84
6/14/2019,121.4
6/17/2019,121.53
6/18/2019,122.62
6/19/2019,123.29
6/20/2019,123.88
6/21/2019,122.7
6/24/2019,121.22
6/25/2019,121.26
6/26/2019,121.27
6/27/2019,121.34
6/28/2019,122.68
7/1/2019,124.57
7/2/2019,124.91
7/3/2019,126.62
7/5/2019,126.8
7/8/2019,126.83
7/9/2019,127
7/10/2019,126.92
7/11/2019,127.82
7/12/2019,129.36
7/15/2019,130.36
7/16/2019,129.71
7/17/2019,130.6
7/18/2019,131.33
7/19/2019,129.74
7/22/2019,131.09
7/23/2019,131.06
7/24/2019,130.12
7/25/2019,132.48
7/26/2019,135.61
7/29/2019,136.71
7/30/2019,133.69
7/31/2019,133.25
8/1/2019,131.21
8/2/2019,130.16
8/5/2019,125.95
8/6/2019,130.92
8/7/2019,134.48
8/8/2019,136.39
8/9/2019,136.5
8/12/2019,132.47
8/13/2019,134.85
8/14/2019,130.68
8/15/2019,134.94
8/16/2019,138.31
8/19/2019,138.89
8/20/2019,139.62
8/21/2019,138.2
8/22/2019,137.97
8/23/2019,134.47
8/26/2019,135.65
8/27/2019,136.73
8/28/2019,137.01
8/29/2019,137.33
8/30/2019,136.22
9/3/2019,136.57
9/4/2019,137.72
9/5/2019,139.05
9/6/2019,137.67
9/9/2019,133.84
9/10/2019,131.36
9/11/2019,131.29
9/12/2019,133.44
9/13/2019,130.88
9/16/2019,133.06
9/17/2019,134.41
9/18/2019,132.89
9/19/2019,133.9
9/20/2019,131.81
9/23/2019,131.52
9/24/2019,132.9
9/25/2019,133.53
9/26/2019,133.42
9/27/2019,130.68
9/30/2019,132.76
10/1/2019,131.26
10/2/2019,129.38
10/3/2019,129.88
10/4/2019,131.41
10/7/2019,130.57
10/8/2019,129.53
10/9/2019,131.63
10/10/2019,131.54
10/11/2019,132.03
10/14/2019,132.74
10/15/2019,132.81
10/16/2019,131.76
10/17/2019,130.53
10/18/2019,128.33
10/21/2019,128.83
10/22/2019,125.44
10/23/2019,126.97
10/24/2019,129.21
10/25/2019,129.32
10/28/2019,130.22
10/29/2019,130.74
10/30/2019,131.96
10/31/2019,131.76
11/1/2019,134.15
11/4/2019,131
11/5/2019,132.19
11/6/2019,130.89
11/7/2019,132.35
11/8/2019,130.69
11/11/2019,132.36
11/12/2019,132.62
11/13/2019,133.82
11/14/2019,135.5
11/15/2019,135.82
11/18/2019,137.04
11/19/2019,137.66
11/20/2019,137.47
11/21/2019,136.47
11/22/2019,135.46
11/25/2019,136.88
11/26/2019,137.54
11/27/2019,138.43
11/29/2019,138.15
12/2/2019,135.74
12/3/2019,136.22
12/4/2019,135.74
12/5/2019,136.93
12/6/2019,138.58
12/9/2019,136.96
12/10/2019,135.53
12/11/2019,135.5
12/12/2019,136.73
12/13/2019,138.19
12/16/2019,137.01
12/17/2019,137.86
12/18/2019,137.71
12/19/2019,138.08
12/20/2019,138.8
12/23/2019,138.21
12/24/2019,137.88
12/26/2019,138.7
12/27/2019,139.75
12/30/2019,138.6
12/31/2019,139.09
